code,lat,lon
ELGHAFL,50.96588037458239,-1.3492058284821125
ELSMPFH,53.282068326267684,-2.8957750620731373
ANGELRD,51.61280204262744,-0.04899096338627077
HAYMRKT,55.94522586086978,-3.219039639403604
RUFDBC,53.130745247875,-1.1001808465455292
WOOL,50.68165356536046,-2.2217288668595154
GOWERTN,51.648880849340564,-4.035681330569582
CLIFLHH,52.69341943428113,-1.3361104356518387
THURSOU,58.59072205926719,-3.526969808687275
STMRYCJ,51.396093257159386,0.07632852543255007
RUNCRNE,53.32782767899369,-2.6656264050634797
PRSTUGL,53.75394393760343,-2.7068806875523097
WALSFT,52.57503011315338,-1.9934935967014296
STONEMS,52.90817161449296,-2.155100093993203
HRLNGRD,52.45379738193777,0.9090759110016458
EGBRGBF,53.71176003996481,-1.1347408576066143
BSNGBME,51.27037860822704,-1.0758276450284348
POLGATE,50.821131712554944,0.24580201479778596
BTHMPTJ,51.39793590454255,-2.322174888068492
ARRAM,53.884735688461745,-0.4271182845125981
HMSHREC,52.51702757330722,-1.7007172238246606
LLTRROC,51.52726271926989,-3.3967870133314926
ERROLLC,56.407053363038244,-3.211047332386047
KILW794,55.659494765929885,-4.709866130648797
SALWBNF,53.779744740546725,-2.807184941696267
CARLCUR,54.88068694018089,-2.937481434274767
SKPTBCS,53.95793773021265,-2.0321656496395524
ASPLEYG,52.021251367635955,-0.6321882427160068
NORMFLT,53.71340497093078,-1.4083463839816042
GOXHILL,53.67698705737713,-0.33765425828854384
WNFRTHS,50.68635211993504,-2.2628588175635542
CRGNTPS,55.955792389387554,-3.137335677820133
GRENCKC,55.944867904448785,-4.7511749296566785
LMBRYSG,51.89378206020804,-0.4393450341145167
HRLWMBA,51.78884879895861,0.129553546038952
MERSTHM,51.26412221339891,-0.15002621161995935
CLPHMYM,51.464659549294154,-0.17066318446866982
RUABON,52.987376456259724,-3.0430699225745155
THORNES,53.60334677545556,-0.9551994185672555
SHAPHQJ,54.47386630895582,-2.635865556717344
THORNEN,53.61612544872028,-0.9724803922187103
PYBONT,52.274330381889094,-3.3217080715063316
THORNEJ,53.601101349152415,-0.9910244635422425
LOWTONJ,53.45773767974293,-2.598499733483821
BOOT031,53.44347699844329,-2.9941693476171563
CLPHMYS,51.46414968697296,-0.17372123476374196
SNDYFD,52.12400275976617,-0.2811308482475207
CAMBECD,52.20538916158888,0.14621057378188262
TMSHJN,53.582364370330936,-1.1021451396452293
CRNLRHL,56.396082091460684,-4.628688103448129
BLYBCRL,52.951217733317094,-2.038135070020829
SILEBY,52.73132028605791,-1.1096684164851969
KGMRSRR,54.9094504787158,-2.965399384608205
CHLMBHC,51.73704240156549,0.46527727821036147
WKFLDWJ,53.67728408316525,-1.49331040908069
CAMBDCS,52.20212954458165,0.14349243074979043
NBTN606,53.43739716893811,-3.053278548943878
SGFORD,51.53326763092651,-0.33646236509191396
TOTNES,50.43574137562224,-3.6890259390333764
CAVRSWL,52.97482707732225,-2.083516198894137
SHAPSTW,54.49560927748576,-2.666958571747814
EUST286,51.537550302082465,-0.1470209616521495
RTFDCRX,53.32624426516206,-0.962190313846134
VOLTRDJ,51.467266670398715,-0.13522741960137621
CWDN941,56.10964200593426,-3.3444350974466888
SHLDSMD,55.847127276702594,-4.28828591244508
SALWICK,53.781624073181504,-2.8176775118187236
MLHL,53.73531198241113,-2.501870025169383
NEWXGEL,51.47584396648513,-0.04082904766424421
GNHLUJN,55.986161966542326,-3.9002065729323854
WAINFLT,53.105166022629405,0.23444556624682056
HCKPFHH,53.6847913183581,-1.0977122686309335
MLHB,51.61281682019065,-0.24894694966324665
KETRSJ,52.37901215105489,-0.7162738083967755
SOAK,53.43912215633116,-2.713083807314569
CRGDRNJ,55.99381941926081,-4.706139534154049
WOKI100,51.31728318891693,-0.5600964039916766
CORBYNJ,52.486816814911265,-0.6890585708099098
BAYFORD,51.75821967251786,-0.0957046833224422
HOOJD16,51.43664019387946,0.43654617433338444
SOAV,52.194786275985855,-1.7163727957557262
TYSLSJ,52.456019111489056,-1.8446129036255499
WLWYNGC,51.801145011755025,-0.2034719097181934
MOTHDRS,55.79681341468658,-3.999310305261218
MTRMYSH,53.44283347769382,-1.989121638397679
EDINBUR,55.95155925344316,-3.1916292993392776
LCHTCUR,52.690065023814164,-1.8052150451665177
SELBMYE,53.78729820680453,-1.0402497798245915
BOSHAM,50.84274879122726,-0.8468203705396739
IVRNBLC,57.499988358391036,-4.146556517473069
WLWYNGY,51.79902272136303,-0.20404936826859849
IMNGHIT,53.636714432881774,-0.20862638517937726
TEBAY,54.426893696791865,-2.5982993032923365
INVGWRE,56.456234836801784,-3.0578778801073847
KIDWJCN,51.73139070838197,-4.3110270808614395
HMWTBCI,50.70993944632475,-1.9865640689615194
KETR,52.39327983524059,-0.73205506163687
MILBRNJ,57.482414471431206,-4.210453204171287
DRYTON,50.83238827760373,-0.7389403290705644
DONCUDF,53.50459129102495,-1.123525168149346
BUTRDCR,55.20697719744118,-1.6246756285464763
RYHPFHH,54.879903468042556,-1.3591738972248575
LCHCCS,52.68104023008761,-1.8229607240308408
WLSD41,51.54318676507771,-0.28037713792498886
IVRKTHG,56.03475680910297,-3.395403337148937
KGMRUD1,54.90761155149675,-2.958165080810305
CRLTOTL,53.164639467202036,-0.8160023731682625
CREWBLS,53.069651746054994,-2.422321204209726
ANNBANK,55.491090218034614,-4.528296308620989
ALDMSPS,51.403046849624175,-1.1299709959149562
DAUNTSY,51.555622785004715,-2.000139213557181
PSEA573,50.79747677740518,-1.0827860267475766
LINCFHH,53.22465047788136,-0.5314173661176189
MBROSSJ,53.41300283031708,-1.3664402002943807
MMIL,51.17071529176071,1.3480911497972468
PKWDUS,51.18232040747587,0.38950922328484977
HEATH22,51.51475224913819,-3.1810368363030572
PSTA,53.3362078200957,-3.4071672602428587
CLPSTSJ,53.179638299703086,-1.0931430600369954
ELPHNAC,51.493945564486616,-0.09870014323459389
LOGHARC,52.780810755302284,-1.199482133001874
PSTH,54.159310240319066,-3.2011390133785445
BNBRTS,52.05679657252799,-1.3228036301602863
HRTNRDJ,51.862515944350584,-2.230470062872206
CLRKSTN,55.78928181775546,-4.275288966582877
PLYM131,50.377487902712154,-4.151364567986363
AYLSPWY,51.83065513300945,-0.8593969001224351
FWLY,50.829255014251295,-1.3553095018596255
BLKST,52.60419941690269,-1.8445771929965373
HAROOTH,51.579141704202,-0.33615895581928373
DENMRKH,51.468043498686065,-0.0896410097119746
WSTBDTS,51.26618354486703,-2.19950786934563
MORTHSJ,53.594967012268114,-1.30485682183223
PENEW,51.417514962254224,-0.06069770526340385
MOTH372,55.79187683167916,-3.9950535040219544
UDNGVPK,55.82298871590188,-4.069602812134
MOTH374,55.802493702066734,-3.9937457607885403
PBROCRE,52.57368706054702,-0.2522198434679588
SGRLOAF,52.08204281265431,-3.6857289231469865
WBTNCW,53.365536056941764,-0.8109365836607725
BRFT,53.74023686449731,-0.6721306572633203
BLIEURD,50.85508403062652,-1.5050332305794252
CREWEFP,53.085996050198375,-2.4317529157820377
ESTFLDS,51.40746984380253,-0.15480057963962324
OUBCKGL,54.00704081754825,-2.7942299094153342
NEWQUAY,50.413511186601845,-5.074580256218218
WLSD301,51.532421509575016,-0.24385864317265946
PRINRIS,51.71709688694281,-0.8441465790199438
HOLYTNJ,55.81041403596693,-3.967914321037534
SDONSTG,51.58605098097618,-1.7487680543845554
MRKSTUL,51.882152492416274,0.7878202661526644
EYNSFD,51.361870785046804,0.20403639212711452
SDONSTO,51.56467493562229,-1.7880107135778887
PRSTN4B,53.75394393760343,-2.7068806875523097
ATNBRO,52.9065138188258,-1.230934365572586
RAYNSPK,51.40908562525991,-0.23041298832616533
SHALFD,51.214385142057644,-0.566887679989852
PLMS,51.48970452640271,0.08367619927816432
WYMN32,52.56422908208133,1.1150637718580383
ALBION,52.5159823159058,-2.0244330909967316
KRTNLND,53.485486569739685,-0.5932439095064489
WYMN35,52.56422908208133,1.1150637718580383
CHTNJN,56.063608874325475,-3.456885788295229
YORKLIP,53.96209903425516,-1.1003932955113385
ASHFCR,51.13739387665081,0.8862416273825044
LOWFRMT,54.9429220429255,-1.613759650167596
SHEFS81,53.37096219349772,-1.4616310987253105
SHEFS82,53.37329810959254,-1.4613761998907502
LTLKMBL,51.75235708481071,-0.8085649400966446
LSTOKSJ,51.07535042981338,-1.7819297801875198
LEISTON,52.210237492590934,1.5711341336785813
CALVFHH,51.91466564265238,-0.998255212816359
ADIEWEL,55.84341765782359,-3.606462896717041
PTLBFHH,51.57978665723029,-3.7958434129818714
WATBECH,52.26251453836431,0.1970500687368319
LNGSTN,53.467541569516435,-2.207989933301702
BARAFHH,55.55291186112955,-4.648718526481494
BATT2XO,50.91265089505342,0.49478833735960337
YARMTH,52.612571845205295,1.720581483202168
HYWRUS,51.00314357629127,-0.10617885340366885
TOLWTH,51.37674533680298,-0.27972433837683885
PRESCOT,53.423413433020954,-2.7991083065241003
CARLUBJ,54.87400879605823,-2.9152281153626656
EDIN815,55.953194990882324,-3.1803887265181365
LIVSTBL,51.518943399341275,-0.08093908548718678
TABYFLD,54.55994437732923,-1.2893231763295296
PENZNCE,50.12249129224557,-5.531939869610383
IMNGTRQ,53.62736727503766,-0.18726078223269094
TSDARPR,54.51852664073057,-1.4253676763054006
NORWDJ,51.39666221439949,-0.07496334218968166
TAUN617,51.02485205253489,-3.123952875242011
SELBBNJ,53.76155717182183,-1.0736022756569334
TAUN611,51.02485205253489,-3.123952875242011
FNPK381,51.56469857151839,-0.10647040630317336
FNPK380,51.56469857151839,-0.10647040630317336
SDONHWK,51.57095261766312,-1.7652565168419798
SBRMNSJ,51.48936738218492,-0.05586402008661574
BLARDS,56.76508003253859,-3.850090513607659
FGDHBR,52.0108826772361,-4.986049884923079
REDGWJN,51.46191810987019,-0.996263755619653
ABRYSTH,52.413623240249194,-4.081226671264239
WRUI579,51.56651083897609,-0.42769254701248977
OLDORL,51.525502788025875,-0.23762335156585535
FERYHS,53.72011196875493,-1.2730329968159761
BLCKS,53.79827727337373,-3.0488665174521397
PRKSTHS,51.94613773231112,1.2417093621307487
DUDNGHJ,51.557617899224866,-0.23127545091128593
WRGTNCL,53.38975676507559,-2.603785427839479
MNTGLCW,50.376876219958746,-4.1091557974887065
DIRFTFL,52.34388033270956,-1.1587036200012055
CDNRPKJ,53.061565887413366,-1.344015699342171
VICT45,51.493802759293615,-0.1459431390283772
VICT47,51.47985915025095,-0.14561577228477982
DITTINO,53.35595018433653,-2.765151755551285
MOTHRPT,55.79187683167916,-3.9950535040219544
DUNDETB,56.45598827901337,-2.972700861138533
SNDRBDS,54.90298438410604,-1.3824338781662893
SWNANDN,50.60615876649988,-1.965989371655347
WOKIV28,51.323095026390824,-0.5457636870362905
WANSYML,52.56060112928069,-0.4101070609416827
WOKIDRP,51.31375688923185,-0.5673237595180767
CAVRS24,52.97482707732225,-2.083516198894137
NWTNHJ,53.50393076879008,-2.189397945032894
BRINKLW,52.421576607154904,-1.3500813036275965
NEVLEJN,53.79420229681055,-1.4955160481794352
TOTODSL,52.910366170394816,-1.2760708127725042
KNIGHTN,52.345032098352135,-3.0425177117838715
ACBG,53.26616696052663,-2.6025370141215456
MBRK958,50.91188146925623,-1.4395416515994468
MAINDNJ,51.59550320005718,-2.985763354278802
GUISELY,53.87610380165113,-1.7152308563963399
TALRLLA,52.61413929594206,-3.6311239114997567
SHEFFHS,53.37531593580258,-1.4623428162821615
CRICCTH,52.91831936733567,-4.237477485846536
BSTEDCM,52.25290035795566,0.7100744509183814
NRBITON,51.41230336398345,-0.2841276452877911
GLOSCHS,51.87368054058894,-2.2695130574234557
PRIN159,51.71235363613897,-0.8454977801297529
LCKWSTJ,51.47698687591112,-3.20308588839998
ROLSTN,53.065088591443306,-0.9002318282244444
WALSTSD,52.58135860004953,-1.988829158248743
BORMRKJ,51.50568194550099,-0.08991162670369987
BHAMJEW,52.48974831869749,-1.9141546872051853
HINKN,51.74322078121526,-1.2635116084985942
LLANDAF,51.50846155855836,-3.2288146610052677
WRNTHPS,53.68997237761542,-1.5076652162379394
HASL15,51.08769753610218,-0.7236722587943926
NWEMJN,51.5645766367421,-0.304905874011472
MORCJGF,54.070275795847714,-2.8638516553000843
NEWLANE,53.61151302557604,-2.867032736202157
STFD295,51.546369249096536,-0.003792115562716773
RYMYNGF,51.76103240469043,-3.2906794709314475
FSHRSGT,50.834297990590095,-0.21957696369660512
DUBBSJ,55.644749588140385,-4.718956034027484
RUGLYSJ,52.76754901314471,-1.9276167892703036
RTHG849,58.25884443626708,-3.941066575820828
WVRMCS,52.59185819034106,-2.1227877659779266
STLNDEM,50.848820737722264,0.5219121689396109
WLSDBRS,51.53802898735046,-0.2635419534256729
PRYBR,52.51638535109944,-1.9023728784127893
LNLT951,55.9763571507542,-3.59618475941835
PKHMRYC,51.47017418143598,-0.06984037468923472
WLSDBRG,51.538038187932585,-0.26355602290972235
GOMSHAL,51.219105383921345,-0.442935971899259
BATHRTS,51.378186442829055,-2.371979084975147
NTHMDEP,50.911981201996596,-1.3911929930471558
PRKATRE,50.36828272563166,-4.896314768266572
CODSALL,52.62746557789902,-2.202118204475191
KILMRNK,55.612701117111094,-4.499976466596789
SUTT195,51.36061686768181,-0.18697777173467903
WCRO048,51.37893780780241,-0.10198958191231915
RYEE,50.953200744968576,0.7320112552126757
RIDHAMD,51.382500731065825,0.7584872589418201
MORCMSJ,54.075206320370114,-2.820763568471304
HELILOP,54.011157132594555,-2.227998823336932
AIRDRIE,55.86409572277489,-3.981719464672898
ILFE341,51.55826481361795,0.06539937917613937
ASHH331,51.249102850471104,-0.7113433683223752
YEOFORD,50.77666145730212,-3.726513729081086
CHRISTC,50.73827605122202,-1.784914116815728
CORBHSB,52.5591837858326,-0.6555996527943477
HITC689,51.95960247384887,-0.2696260225217303
TIVITNL,50.95403509424008,-3.2949851485638355
MNCRVHS,53.488017561310556,-2.2412763422977062
BNDSGNY,51.601394721455485,-0.12370180546607959
BEATCK,55.306894427289954,-3.4549917433042565
SWNACFC,50.60615876649988,-1.965989371655347
TEESNEJ,54.57240327532009,-1.258339541736002
SLOUGHW,51.514957669079216,-0.6061299441235091
EXET730,50.72955448519768,-3.5260085030264907
ABER,51.57488301636225,-3.2298118263204847
HTHFLDO,50.576980505165224,-3.657012819872812
CARDUGL,51.47705391143905,-3.19653582084096
KNOWFT,53.49266550118654,-2.8682535535742444
SLOUGHY,51.51652154720974,-0.6121353851830337
STRTFHH,53.767088116475506,-1.5004984150340697
CRKLNES,51.5700082437381,-0.2264367930191874
PBROHS,52.57928908142895,-0.25165756842272724
MOSEURT,55.82708182323223,-3.998739837505174
SELBYFD,53.78686926704571,-1.0564245553307388
RYDRBRW,53.45672076028352,-2.173419904375608
SMLHTHS,52.460586699413646,-1.8521617154357661
PSTONE,50.72290522098927,-1.9481690652565835
WYEVJGF,51.64679967004116,-2.6584174319028917
AMNG459,52.63828140754604,-1.669804657581013
SMLHSTV,52.46765584835204,-1.870081742994211
CHNELSJ,51.54205487638137,-0.012388608610628793
BEXLEY,51.44017500637501,0.14777099890840442
CLRBROJ,53.334374084490875,-0.862953063214437
SIZCEGB,52.20352394090994,1.5958048079820608
MANTSDG,52.6278406003956,-0.6971707175242545
LCKWBGF,51.477220192074746,-3.201378466018214
SCNTTTC,53.59531135903242,-0.6214358509261432
SLSBTJN,51.07756972277252,-1.7858448774054532
SWNAGE,50.60615876649988,-1.965989371655347
SWANABP,51.62209929293301,-3.892875289086131
HFLPEVL,51.78017130366161,0.592387904837436
STER10,50.170730509621905,-5.443989145577182
BRWRRTS,51.455942546699575,-2.571629178281213
TUEBGBF,53.40404890090739,-2.935564370369244
FRSTGTJ,51.55092186895831,0.034804531357559454
KIDWPY,51.75199368183935,-4.217220813929893
HALREST,53.716882475541155,-2.086256418588539
WVRM118,52.58796865512484,-2.110599653379613
ALDRSJS,51.258799382297674,-0.7239132429123102
CORBGFC,52.48952440027244,-0.6626733421736216
PRSTNDP,53.76691663329955,-2.6863145256170964
BAYHORS,53.9684810007755,-2.773816160673571
LENHAM,51.234411853145666,0.7077691004395306
UPMNLT,51.55906624416083,0.25156003613344313
ABTH231,51.446483140117245,-3.5254737606483864
WDLESFD,53.75661455069244,-1.4428210135899646
PRSTNDK,53.758513565116445,-2.7549183745440953
CREWCET,53.09178636570976,-2.433856615287414
EXETTMD,50.730423277012186,-3.5447125760821843
ALDRSJN,51.26008327057838,-0.7328350718112058
MBRONJN,53.4351698136026,-1.3683083439476544
ERLSTSJ,53.4498114521304,-2.634722229140062
BARRDNS,58.25884443626708,-3.941066575820828
PTLCURS,56.70322236171166,-3.738559973084712
WREXCV,52.96299686795769,-3.0653364771969636
STKGTIP,51.517804632887106,-2.5604561154756755
WLBCGBR,53.195059123903626,-1.1423033757179362
SANQHAR,55.37067165334426,-3.9243859904353013
DRBYWW,52.91090333791822,-1.455989374640198
CRNBRKJ,53.469791924993295,-2.269313259822265
BRBGES,52.50673831640034,-1.8237786794906103
YORKYSF,53.96840678728602,-1.1183371221808798
BLEMUGL,54.21825180676874,-2.3736159128688525
YORKYSJ,53.95664413634149,-1.0993067430158665
IMNGENR,53.638110646091484,-0.2160397115346572
CARK,54.178050279224976,-2.974280360743183
PANNAL,53.9583116137672,-1.532948940109507
WDRYUGL,51.50998569397961,-0.47189070147890577
BANSTED,51.3294817682536,-0.21433072730078107
GRTLBP,53.69381086623583,-1.857591151447788
MLTNRBY,52.73016162482479,-1.0361814063248913
CRNFUPL,54.12759135717941,-2.774009295248235
SXMNDSG,52.21980740003248,1.4961301655497241
CARRBDG,57.2793524640008,-3.8278968424336477
ELYYGBF,52.404720507601816,0.2912924827494428
WATONAS,51.856535536395775,-0.11946689767987502
RADLETJ,51.67678037194032,-0.3079804414385938
TABYNO1,54.56567230076221,-1.2672463855174436
LINDLA,53.081739003582435,-1.2599132567060924
RADLETT,51.685309912517575,-0.31709451710660846
SHIL483,55.7773532570648,-3.957652673316747
POKSDWN,50.731214073277755,-1.8265043236422844
KNCDNLC,56.06844773749184,-3.7229463995649796
THRGRTN,53.02857751607136,-0.9627875984220476
DONCWRL,53.523357246376136,-1.1417816598848516
BRLANDS,51.39896611253632,-0.28157910327567304
ALEXNDP,51.59800625070196,-0.1204338855356285
BSCTUDG,52.562174373667574,-1.9893207196814
CLSHDCL,52.51621354120662,-1.7059246466600098
GBROC,53.39930283007208,-0.7695818198890408
HTHRGUS,51.44784742479013,0.0034642969327384914
BURTNEY,52.812663605246904,-1.6335315285980971
GIDBAVS,53.47454529224845,-2.1132433047334045
THILUL,55.24555636577757,-3.742617141696823
HALWJAG,53.35369021129502,-2.826363547701716
GOSBRTN,52.8553083873246,-0.18604580348015826
REDLAND,51.468404188489735,-2.5987925476445426
MUROORD,57.51737230637338,-4.460150870058946
PTRS8,51.004663485499336,-0.9449178555274957
CRSTFHH,55.690339786737475,-3.7067043026665933
MORLSCL,51.70137135329666,-4.06547642313206
BUTRWLJ,55.20697719744118,-1.6246756285464763
MEDLALC,52.89103673035974,-1.2568177848335669
LWELRSJ,53.48978777187606,-1.1054424587526397
BEAULY,57.47732199601635,-4.467949279596181
SHPLAKE,51.510817432761634,-0.8821135299645344
CKHL,55.837461945397756,-4.334386011881981
HGHWTHJ,51.570839062848094,-1.7669308140823783
FYHLSTI,54.605745706998945,-1.4274070108114878
SCNTROG,53.637956825333035,-0.6301951143206959
GTLY,57.37934524985418,-2.7955850696411364
SUTTONC,51.3756128599974,-0.19605548256019975
WACRDAL,52.520162665611984,-1.679193813102953
WSHWDHR,52.49982191506322,-1.8545935279494676
JARRPTA,54.97967266797937,-1.457459064817314
NEWSGAT,51.6139492646806,-0.1430012035615649
DRBYLRJ,52.91331495772089,-1.4624577115250486
POOLESS,50.72170141665652,-1.983033390256567
DARSHAM,52.273415977673764,1.5235912147545236
LNGROCK,50.128249224384376,-5.502568933965593
TMPLMLP,51.56004198118286,-0.024747465458023504
WLNGDGL,52.31057058727752,-0.6751869481692359
NTHMFL,50.919742819168434,-1.3896833433149167
POOLESB,50.7216115041342,-1.983132585380744
ABRGVNY,51.817017440900734,-3.0089867826809873
GIDBVQ,53.47502606469059,-2.10852884401667
CHARTHM,51.25737476026943,1.0189639669716448
BALCOMB,51.05592898416496,-0.1372169868466309
GRTCSHJ,55.88456458253224,-4.072479989162192
PNRHCBR,51.67017941478233,-3.360096013543146
BRTLYJN,54.90263469356006,-1.5912833976843033
SMTHWKW,52.50136613203898,-1.9831627080204186
ABTHPS,51.38526860182013,-3.3967409627682064
BTNUNMD,52.75762585665795,-1.7029544440285749
KNLY,51.32474601395916,-0.10079744135928913
BRADIN,53.790524628627395,-1.7492346841107975
BAROWEW,54.09947730694487,-3.2118266681589573
BLNNBLP,51.75489795362733,-3.719111435370701
STKGFHH,51.51399849942534,-2.5380007169495307
STRBDEP,52.450443549261806,-2.134267680467534
CULDNMR,57.48226529622137,-4.06504199909047
PEAKFHH,53.29251625956571,-1.867642912545661
